b12e7c40-1c70-11ea-9216-54bf6468a79d,bird,0.0143
b12ea330-1c70-11ea-a633-54bf6468a79d,automobile,0.0155
b12ea331-1c70-11ea-9483-54bf6468a79d,dog,0.0172
b12eca30-1c70-11ea-8788-54bf6468a79d,ship,0.014
b12eca31-1c70-11ea-ba76-54bf6468a79d,truck,0.0135
b12ef122-1c70-11ea-a1ca-54bf6468a79d,cat,0.0103
b12ef123-1c70-11ea-8db7-54bf6468a79d,ship,0.0134
b12ef124-1c70-11ea-b7dc-54bf6468a79d,truck,0.0137
b12f1818-1c70-11ea-935f-54bf6468a79d,airplane,0.0105
b12f1819-1c70-11ea-bdf6-54bf6468a79d,automobile,0.0116
b12f3f0a-1c70-11ea-9b45-54bf6468a79d,dog,0.0133
b12f3f0b-1c70-11ea-baa0-54bf6468a79d,automobile,0.0133
b12f3f0c-1c70-11ea-87e8-54bf6468a79d,cat,0.0124
b12f6600-1c70-11ea-abbf-54bf6468a79d,dog,0.009
b12f6601-1c70-11ea-8cf2-54bf6468a79d,truck,0.0136
b12f6602-1c70-11ea-9f14-54bf6468a79d,bird,0.0092
b12f8cf6-1c70-11ea-93e5-54bf6468a79d,ship,0.0101
b12f8cf7-1c70-11ea-8dc4-54bf6468a79d,ship,0.0125
b12f8cf8-1c70-11ea-9c8b-54bf6468a79d,cat,0.0123
b12fb3e4-1c70-11ea-8b6e-54bf6468a79d,ship,0.0151
b12fb3e5-1c70-11ea-9688-54bf6468a79d,deer,0.0149
b12fdae2-1c70-11ea-9bef-54bf6468a79d,airplane,0.0148
b12fdae3-1c70-11ea-83a0-54bf6468a79d,bird,0.0102
b12fdae4-1c70-11ea-80ea-54bf6468a79d,horse,0.0156
b13001d8-1c70-11ea-8a50-54bf6468a79d,dog,0.0129
b13001d9-1c70-11ea-b319-54bf6468a79d,frog,0.0169
b13001da-1c70-11ea-81a5-54bf6468a79d,bird,0.0125
b13028ca-1c70-11ea-a754-54bf6468a79d,deer,0.0133
b13028cb-1c70-11ea-a955-54bf6468a79d,dog,0.0133
b1304fb8-1c70-11ea-81f2-54bf6468a79d,dog,0.0136
b1304fb9-1c70-11ea-a609-54bf6468a79d,dog,0.0113
b1304fba-1c70-11ea-aeed-54bf6468a79d,airplane,0.0109
b13076b4-1c70-11ea-aa89-54bf6468a79d,deer,0.0183
b13076b5-1c70-11ea-b2d2-54bf6468a79d,automobile,0.0163
b13076b6-1c70-11ea-b565-54bf6468a79d,horse,0.0187
b1309dae-1c70-11ea-9687-54bf6468a79d,horse,0.0126
b1309daf-1c70-11ea-bff2-54bf6468a79d,bird,0.0142
b1309db0-1c70-11ea-b9aa-54bf6468a79d,cat,0.0127
b130c49e-1c70-11ea-a2ee-54bf6468a79d,truck,0.0143
b130c49f-1c70-11ea-ab09-54bf6468a79d,horse,0.0161
b130eb94-1c70-11ea-8c5f-54bf6468a79d,bird,0.0143
b130eb95-1c70-11ea-892b-54bf6468a79d,bird,0.0151
b130eb96-1c70-11ea-aac6-54bf6468a79d,cat,0.0138
b131128a-1c70-11ea-8696-54bf6468a79d,frog,0.013
b131128b-1c70-11ea-b5b2-54bf6468a79d,frog,0.0142
b131128c-1c70-11ea-8304-54bf6468a79d,dog,0.0129
b131397e-1c70-11ea-9295-54bf6468a79d,dog,0.0092
b131397f-1c70-11ea-bc46-54bf6468a79d,frog,0.0148
b1313980-1c70-11ea-8a0d-54bf6468a79d,airplane,0.0151
b1316074-1c70-11ea-8dde-54bf6468a79d,frog,0.0095
b1316075-1c70-11ea-b47b-54bf6468a79d,automobile,0.0105
b1316076-1c70-11ea-a82d-54bf6468a79d,bird,0.0178
b1318768-1c70-11ea-b287-54bf6468a79d,horse,0.014
b1318769-1c70-11ea-bde4-54bf6468a79d,truck,0.0161
b131ae5e-1c70-11ea-8486-54bf6468a79d,bird,0.0151
b131ae5f-1c70-11ea-984e-54bf6468a79d,bird,0.0095
b131ae60-1c70-11ea-9db5-54bf6468a79d,automobile,0.0134
b131d554-1c70-11ea-9228-54bf6468a79d,ship,0.0133
b131d555-1c70-11ea-9ff3-54bf6468a79d,deer,0.0119
b131d556-1c70-11ea-9a06-54bf6468a79d,bird,0.0112
b131fc4a-1c70-11ea-9462-54bf6468a79d,airplane,0.0181
b131fc4b-1c70-11ea-8065-54bf6468a79d,horse,0.0142
b131fc4c-1c70-11ea-b22d-54bf6468a79d,airplane,0.0127
b132233e-1c70-11ea-901f-54bf6468a79d,frog,0.0219
b132233f-1c70-11ea-951b-54bf6468a79d,deer,0.013
b1322340-1c70-11ea-8eb7-54bf6468a79d,dog,0.0149
b1324a34-1c70-11ea-b251-54bf6468a79d,horse,0.0153
b1324a35-1c70-11ea-911f-54bf6468a79d,cat,0.0159
b1324a36-1c70-11ea-9f04-54bf6468a79d,ship,0.0156
b1327122-1c70-11ea-a33a-54bf6468a79d,truck,0.012
b1327123-1c70-11ea-b6dc-54bf6468a79d,automobile,0.0124
b132981e-1c70-11ea-8d94-54bf6468a79d,bird,0.0178
b132981f-1c70-11ea-be99-54bf6468a79d,cat,0.01
b1329820-1c70-11ea-83e8-54bf6468a79d,frog,0.0116
b132bf18-1c70-11ea-8ff1-54bf6468a79d,ship,0.0126
b132bf19-1c70-11ea-a348-54bf6468a79d,truck,0.0113
b132e606-1c70-11ea-a79a-54bf6468a79d,deer,0.0164
b132e607-1c70-11ea-9507-54bf6468a79d,cat,0.0177
b132e608-1c70-11ea-8c61-54bf6468a79d,truck,0.0115
b1330d00-1c70-11ea-934b-54bf6468a79d,truck,0.0129
b1330d01-1c70-11ea-9800-54bf6468a79d,ship,0.0141
b1330d02-1c70-11ea-b8d3-54bf6468a79d,frog,0.0135
b13333f6-1c70-11ea-8f9b-54bf6468a79d,frog,0.0139
b13333f7-1c70-11ea-a075-54bf6468a79d,automobile,0.0135
b1335ae8-1c70-11ea-b5b9-54bf6468a79d,automobile,0.016
b1335ae9-1c70-11ea-a226-54bf6468a79d,truck,0.0114
b1335aea-1c70-11ea-b3f7-54bf6468a79d,truck,0.0116
b13381e2-1c70-11ea-9fe9-54bf6468a79d,dog,0.0135
b13381e3-1c70-11ea-87a7-54bf6468a79d,automobile,0.0161
b13381e4-1c70-11ea-ac4a-54bf6468a79d,truck,0.0124
b133a8d4-1c70-11ea-958b-54bf6468a79d,dog,0.0097
b133a8d5-1c70-11ea-9ff8-54bf6468a79d,truck,0.015
b133cfcc-1c70-11ea-badd-54bf6468a79d,truck,0.0128
b133cfcd-1c70-11ea-b11a-54bf6468a79d,cat,0.0117
b133cfce-1c70-11ea-aeb0-54bf6468a79d,truck,0.0123
b133f6c2-1c70-11ea-8c9c-54bf6468a79d,cat,0.0118
b133f6c3-1c70-11ea-8a38-54bf6468a79d,deer,0.0119
b133f6c4-1c70-11ea-affd-54bf6468a79d,cat,0.0114
b1341db6-1c70-11ea-acde-54bf6468a79d,dog,0.021
b1341db7-1c70-11ea-b7fc-54bf6468a79d,ship,0.0148
b13444ae-1c70-11ea-ac5c-54bf6468a79d,automobile,0.0127
b13444af-1c70-11ea-9dd2-54bf6468a79d,automobile,0.0148
b13444b0-1c70-11ea-b99c-54bf6468a79d,bird,0.0206
b1346ba2-1c70-11ea-81e2-54bf6468a79d,horse,0.0146
b1346ba3-1c70-11ea-be5d-54bf6468a79d,automobile,0.0121
b1346ba4-1c70-11ea-8a63-54bf6468a79d,bird,0.0106
b1349294-1c70-11ea-8fd7-54bf6468a79d,dog,0.0163
b1349295-1c70-11ea-87b0-54bf6468a79d,airplane,0.0132
b134b98a-1c70-11ea-9b32-54bf6468a79d,bird,0.0107
b134b98b-1c70-11ea-98af-54bf6468a79d,horse,0.0143
b134b98c-1c70-11ea-a809-54bf6468a79d,horse,0.0146
b134e080-1c70-11ea-b565-54bf6468a79d,ship,0.0129
b134e081-1c70-11ea-8b4d-54bf6468a79d,bird,0.0115
b1350774-1c70-11ea-9b0a-54bf6468a79d,cat,0.0127
b1350775-1c70-11ea-bba3-54bf6468a79d,automobile,0.0156
b1350776-1c70-11ea-bc30-54bf6468a79d,deer,0.0163
b1352e6c-1c70-11ea-a012-54bf6468a79d,truck,0.0115
b1352e6d-1c70-11ea-8516-54bf6468a79d,bird,0.0136
b1355564-1c70-11ea-8b42-54bf6468a79d,airplane,0.0137
b1355565-1c70-11ea-99e1-54bf6468a79d,cat,0.0106
b1355566-1c70-11ea-8afb-54bf6468a79d,bird,0.0132
b1357c58-1c70-11ea-a4d0-54bf6468a79d,airplane,0.0155
b1357c59-1c70-11ea-9045-54bf6468a79d,cat,0.0146
b135a34a-1c70-11ea-a8e2-54bf6468a79d,automobile,0.0174
b135a34b-1c70-11ea-a95a-54bf6468a79d,ship,0.0137
b135a34c-1c70-11ea-9422-54bf6468a79d,ship,0.0138
b135ca40-1c70-11ea-9806-54bf6468a79d,airplane,0.0122
b135ca41-1c70-11ea-b480-54bf6468a79d,airplane,0.0144
b135ca42-1c70-11ea-af06-54bf6468a79d,horse,0.0124
b135f13a-1c70-11ea-8322-54bf6468a79d,horse,0.0147
b135f13b-1c70-11ea-8581-54bf6468a79d,frog,0.0139
b136182e-1c70-11ea-9851-54bf6468a79d,automobile,0.0163
b136182f-1c70-11ea-8084-54bf6468a79d,dog,0.0109
b1361830-1c70-11ea-9052-54bf6468a79d,horse,0.0093
b1363f1e-1c70-11ea-84c8-54bf6468a79d,cat,0.0124
b1363f1f-1c70-11ea-9167-54bf6468a79d,deer,0.0198
b1363f20-1c70-11ea-8b80-54bf6468a79d,frog,0.0155
